code,product_name,nutri-score-cat,sugars_cat,fat_cat
76840100583,"ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
76840100774,"ice cream, triple caramel chunk",E,Très sucré,Très gras
76840100811,"ice cream, peanut butter cup",D,Très sucré,Très gras
76840100989,"ice cream, phish food",D,Très sucré,Très gras
76840101184,"ice cream, pistachio pistachio",D,Très sucré,Très gras
76840101283,"ice cream, cheesecake brownie",D,Très sucré,Très gras
76840101320,"ice cream, half baked",D,Très sucré,Très gras
76840101344,"ice cream, everything but the...",D,Très sucré,Très gras
76840101481,"ice cream, cake batter",D,Très sucré,Très gras
76840101542,"core, ice cream, karamel sutra",D,Très sucré,Très gras
76840101771,"ice cream, s'mores",D,Très sucré,Très gras
76840102020,"ice cream, banana split",D,Très sucré,Très gras
76840102051,"ice cream, cinnamon buns",D,Très sucré,Très gras
76840102075,"ice cream, stephen colbert's americone dream",E,Très sucré,Très gras
76840108008,"ice cream, cherry garcia",D,Très sucré,Très gras
76840108015,"ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
76840128358,"ice cream, red velvet cake",D,Très sucré,Très gras
76840128365,coffee caramel buzz ice cream,D,Très sucré,Très gras
76840135554,"ice cream, stephen colbert's americone dream",D,Très sucré,Très gras
76840161027,"ice cream, peanut butter world",D,Très sucré,Très gras
76840200153,"ice cream, cherry garcia",D,Très sucré,Très gras
76840200160,"ice cream, chocolate fudge brownie",D,Très sucré,Très gras
76840200276,"ice cream, cookie dough",D,Très sucré,Très gras
76840220311,"ice cream, chocolate therapy",D,Très sucré,Très gras
76840253302,"ice cream, strawberry cheesecake",D,Très sucré,Très gras
76840293766,"ice cream, chocolate peppermint crunch",D,Très sucré,Très gras
76840298617,"ice cream, coffee, coffee buzzbuzzbuzz!",D,Très sucré,Très gras
76840303236,"ice cream, chocolate fudge brownie",D,Très sucré,Très gras
76840320547,truffle trifecta ice cream,D,Très sucré,Très gras
76840323975,"ice cream, blondie ambition",D,Très sucré,Très gras
76840323982,"ice cream, a swirled of difference",D,Très sucré,Très gras
76840336180,"ice cream, blondie ambition",D,Très sucré,Très gras
76840363940,"core, ice cream, peanut butter fudge",D,Très sucré,Très gras
76840363957,"core, sweet cream ice cream with blonde brownies & a salted caramel core, salted caramel",D,Très sucré,Très gras
76840368419,"hazed & confused, hazelnut & chocolate ice creams with fudge chips & a hazelnut fudge core",D,Très sucré,Très gras
76840368976,that's my jam core ice cream,D,Très sucré,Très gras
76840400058,"ice cream, vanilla",D,Très sucré,Très gras
76840400072,"ice cream, vanilla caramel fudge",D,Très sucré,Très gras
76840400218,"ice cream, strawberry cheesecake",D,Très sucré,Très gras
76840458479,"cookie core, ice cream, peanut buttah",D,Très sucré,Très gras
76840462858,"cookie core, ice cream, boom chocolatta!",D,Très sucré,Très gras
76840462865,"cookie core, ice cream, spectacular speculoos",D,Très sucré,Très gras
76840485116,"ice cream, the tonight dough",D,Très sucré,Très gras
76840505425,"ice cream, brewed to matter",D,Très sucré,Très gras
76840505432,"ice cream, brewed to matter",D,Très sucré,Très gras
76840522811,"ice cream, bourbon pecan pie",D,Très sucré,Très gras
76840529872,"core, ice cream, brownie batter",D,Très sucré,Très gras
76840551941,"core, ice cream, cookies & cream cheesecake",D,Très sucré,Très gras
76840580798,"core, ice cream, coconuts for caramel",D,Très sucré,Très gras
76840600038,chocolate fudge brownie ice cream,D,Très sucré,Très gras
76840600113,new york super fudge chunk ice cream,D,Très sucré,Très gras
76840620036,half baked ice cream,D,Très sucré,Très gras
77189059280,ice cream sandwiches,D,Très sucré,Très gras
77222373021,rainbow ice cream,C,Très sucré,Sans gras
77222373151,ice cream,C,Très sucré,Sans gras
77260005939,"mint chocolate chip in dark chocolate, ice cream",E,Très sucré,Très gras
77260005953,"freeze-it candy bars, vanilla bean ice cream",E,Très sucré,Très gras
77567003935,"giant vanilla light* ice cream sandwich, artificially flavored",D,Très sucré,peu gras
77567004536,"giant neapolitan light* ice cream sandwich, artificially flavored",D,Très sucré,peu gras
77567004895,"mrs. fields, sandwiches, artificially flavored vanilla light* ice cream between two mrs. field's chocolate chip cookies, mrs. fields",D,Très sucré,Très gras
77567008220,"giant king cone, chocolate and artificially flavored vanilla ice cream cone with roasted peanuts",D,Très sucré,Très gras
77567022257,"creamsicle, the original cream pops, cherry, orange, wild berry, naturally and artificially flavored vanilla no sugar added low fat ice cream pops coated with a naturally and artificially flavored cherry, orange or wildberry ice shell",B,peu sucré,Sans gras
77567028655,artificially flavored vanilla light* ice cream bar with chocolatey coating,D,Très sucré,Très gras
77567132253,"ice cream bars, almond",E,Très sucré,Très gras
77567132260,"ice cream bars, white",E,Très sucré,Très gras
77567132277,"ice cream bars, dark",D,Très sucré,Très gras
77567132284,"ice cream bars, double caramel",E,Très sucré,Très gras
77567132291,"ice cream bars, double chocolate",D,Très sucré,Très gras
77567132819,"ice cream bar, almond",E,Très sucré,Très gras
77567132826,"ice cream bar, double caramel",E,Très sucré,Très gras
77567158994,"ice cream bars, double caramel",E,Très sucré,Très gras
77567193292,"mini, ice cream bars, classic",E,Très sucré,Très gras
77567193407,"mini, ice cream bars, almond",E,Très sucré,Très gras
77567193421,"mini, ice cream bars, double caramel",E,Très sucré,Très gras
77567200006,"ice cream, chocolate",C,Très sucré,peu gras
77567200020,"ice cream, vanilla",D,Très sucré,Très gras
77567200051,"ice cream, strawberry flavored",C,Sans sucré,peu gras
77567200112,"ice cream, mint chocolate chip",D,Très sucré,Très gras
77567200266,"ice cream, cookies 'n cream, artificially flavored",D,Très sucré,Très gras
77567201003,chocolate ice cream,C,Très sucré,peu gras
77567201010,"ice cream, coffee",C,Très sucré,Très gras
77567201027,"ice cream, vanilla bean",D,Très sucré,Très gras
77567201034,mint chocolate chip ice cream with chocolatey chips,D,Très sucré,Très gras
77567201072,strawberry ice cream,C,Très sucré,peu gras
77567201096,"ice cream, butter pecan",D,Très sucré,Très gras
77567201119,chocolate chip & vanilla ice cream with chocolatey chips,D,Très sucré,Très gras
77567201300,"ice cream, french vanilla",D,Très sucré,Très gras
77567201362,"ice cream, rocky road",C,Très sucré,Très gras
77567201744,reeses peanut butter ice cream with reese's peanut butter cup pieces and a fudge swirl,D,Très sucré,Très gras
77567213945,"ice cream bars, double peanut butter",D,Très sucré,Très gras
77567226006,"ice cream, homemade vanilla",D,Très sucré,Très gras
77567227003,"light ice cream, lactose free**, vanilla",C,Très sucré,peu gras
77567254207,"ice cream, chocolate",D,Très sucré,Très gras
77567254238,"ice cream, natural vanilla",D,Très sucré,Très gras
77567254245,"ice cream, mint chocolate chip",D,Très sucré,Très gras
77567254252,"ice cream, vanilla chocolate",D,Très sucré,Très gras
77567254269,"ice cream, vanilla, chocolate, strawberry",D,Très sucré,peu gras
77567254344,"ice cream, natural strawberry",C,Très sucré,peu gras
77567254382,"ice cream, french vanilla",D,Très sucré,Très gras
77567265302,"blasts!, light ice cream, snickers caramel swirl chunk, vanilla light ice cream with snickers pieces, caramel swirl and chocolatey coated peanuts",D,Très sucré,peu gras
77567271044,sea salt caramel ice cream bars,E,Très sucré,Très gras
77567271051,"ice cream bars, double raspberry",E,Très sucré,Très gras
77567274311,"creamsicle, the original cream bars, orange, vanilla flavored low fat ice cream bars coated with orange flavored sherbet artificial color and artificial flavor added",C,Très sucré,peu gras
77567274700,"ice cream, chocolate",D,Très sucré,Très gras
77567274731,"ice cream, natural vanilla",D,Très sucré,Très gras
77567274786,"ice cream, strawberry",C,Très sucré,peu gras
77567275066,"blasts!, peanut butter light ice cream* with reese's peanut butter cup pieces and a fudge swirl",C,Très sucré,peu gras
77567279231,"ice cream, vanilla",C,peu sucré,peu gras
77567279248,"ice cream, strawberry flavored",D,Très sucré,peu gras
77567279279,"ice cream, chocolate",C,Très sucré,Très gras
77567295002,"fat free ice cream, creamy vanilla",C,Très sucré,Sans gras
77567300072,"blasts!, chocolate light ice cream* with m&m's brand chocolate candies",C,Très sucré,peu gras
77567303400,"creamsicle, the original ice cream bars, orange n' cream, vanilla flavored low fat ice cream bar coated with orange flavored sherbet artificial color added",C,Très sucré,peu gras
77567305497,"light ice cream, lactose free, chocolate",C,Très sucré,peu gras
77567306609,"ice cream, natural vanilla",D,Très sucré,Très gras
77567306623,"ice cream, chocolate",D,Très sucré,Très gras
77567306630,"ice cream, natural strawberry",C,Très sucré,peu gras
77567313393,"ice cream, homemade vanilla",D,Très sucré,Très gras
77567338051,"sandwiches, artificially flavored vanilla light* ice cream between two chocolate wafers, classic vanilla",D,Très sucré,peu gras
77567346964,chocolate & caramel ice cream bars,D,Très sucré,Très gras
77567346971,"infinity, ice cream bars, chocolate",D,Très sucré,Très gras
77567346988,"infinity, ice cream bars, chocolate & raspberry",D,Très sucré,Très gras
77567394897,"ice cream, natural vanilla",D,Très sucré,Très gras
77567395269,"ice cream, chocolate",D,Très sucré,Très gras
77567401403,"ice cream, no sugar added, vanilla, reduced fat*",A,peu sucré,peu gras
77567457288,"ice cream, chocolate truffle",D,Très sucré,Très gras
77567469250,"ice cream bar, double peanut butter",D,Très sucré,Très gras
77567474025,"mini, ice cream bars, double chocolate",E,Très sucré,Très gras
77567556189,"ice cream, ice cream cake with chocolatey crunchies",D,Très sucré,Très gras
77567580320,ice cream bars,D,Très sucré,Très gras
77567602565,"ice cream bars, double chocolate vanilla",D,Très sucré,Très gras
77567603005,"snack cups, ice cream, natural vanilla",D,Très sucré,Très gras
77567603326,"dark chocolate ice cream with peanut butter swirl, chocolate peanut butter",D,Très sucré,Très gras
77567613707,"ice cream bar, double chocolate vanilla",D,Très sucré,Très gras
77619507107,"welsh farms, super premium ice cream, coconut pineapple",D,Très sucré,Très gras
77619512200,"super premium ice cream, awesome vanilla",D,Très sucré,Très gras
77619512217,"welsh farms, super premium ice cream, fat daddy",D,Très sucré,Très gras
77619512231,"super premium ice cream, fudge chunk",D,Très sucré,Très gras
77619512248,super premium ice cream,D,Très sucré,Très gras
77619512255,monkey business super premium ice cream,D,Très sucré,Très gras
77619512262,"welsh farms, super premium ice cream, twice baked",D,Très sucré,Très gras
77651001069,"ice cream bars, vanilla",D,Très sucré,Très gras
77865000087,thick and creamy ice cream sundae bar,E,Très sucré,Très gras
77865000094,thick ice cream bars,E,Très sucré,Très gras
77865000315,thick ice cream sundae bars,D,Très sucré,Très gras
77865000414,ice cream bars,E,Très sucré,Très gras
77865000438,thick ice cream sundae bars,E,Très sucré,Très gras
77865001077,"casper's, fat-boy jr., mini ice cream sandwich, premium vanilla",D,Très sucré,peu gras
77865001527,"casper's, fat boy, ice cream sandwich, premium vanilla",D,Très sucré,peu gras
77865001626,"casper's, fat boy, ice cream sandwich, key lime pie-wich",D,Très sucré,peu gras
77865001640,ice cream sandwich,D,Très sucré,Très gras
77865001657,ice cream sandwich,D,Très sucré,peu gras
77865003224,hand-dipped ice cream bars,D,Très sucré,Très gras
77865010017,premium ice cream,D,Très sucré,Très gras
77865010024,premium ice cream,D,Très sucré,Très gras
77865010031,premium ice cream,D,Très sucré,Très gras
77865010048,premium ice cream,D,Très sucré,Très gras
77865010055,premium ice cream,D,Très sucré,peu gras
77865010062,premium ice cream,D,Très sucré,Très gras
77865010079,premium ice cream,D,Très sucré,peu gras
77865010086,premium ice cream,D,Très sucré,Très gras
77865010093,premium ice cream,C,Très sucré,Très gras
77865010116,"red button vintage creamery, premium ice cream, mint chocolate chip",D,Très sucré,Très gras
77865010130,premium ice cream,D,Très sucré,Très gras
77865010154,premium ice cream,D,Très sucré,Très gras
77865010208,premium ice cream,D,Très sucré,Très gras
77865010215,premium ice cream,D,Très sucré,Très gras
77865010246,harvest peach premium ice cream,D,Très sucré,Très gras
77865010260,premium ice cream,D,Très sucré,peu gras
77865010284,"red button vintage creamery, premium ice cream, triple chocolate chunk",D,Très sucré,Très gras
77865010406,premium ice cream,D,Très sucré,Très gras
77865010413,premium ice cream,D,Très sucré,peu gras
77865010420,premium ice cream,D,Très sucré,Très gras
77890321348,ice cream,D,Très sucré,Très gras
77890338117,premium ice cream,D,Très sucré,Très gras
